Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"2009-1","Miscellaneous","Employee gift",2009,"Heart",,92,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3592-1","Games","",2009,"Knights' Kingdom Board Game",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3594-1","Duplo","Bob the Builder",2009,"Bob's Workshop",2,14,12.69,14.99,,,5702014537262,,,,,,"",0,0,0,,0,0,,,,,,,,,29.9500,10.9000,"",""
"3595-1","Duplo","Bob the Builder",2009,"Scoop at Bobland Bay",1,28,15.65,19.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.9500,30.6400,"",""
"3596-1","Duplo","Bob the Builder",2009,"Muck Can Do It",1,39,22.49,29.99,,,,673419124652,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,34.9500,27.4000,"01/03/2009","31/12/2009"
"3597-1","Duplo","Bob the Builder",2009,"Lofty and Dizzy Hard At Work",3,51,29.35,39.99,,,5702014537293,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,,19.5000,"01/03/2009","31/12/2009"
"3833-1","SpongeBob SquarePants","",2009,"Krusty Krab Adventures",3,209,24.99,24.99,34.99,,5702014533707,673419111959,28.2,26.2,6.4,0.39,"",0,0,0,,0,0,,,,,,,,,174.0300,57.7900,"01/01/2009","31/07/2012"
"3834-1","SpongeBob SquarePants","",2009,"Good Neighbours at Bikini Bottom",3,425,39.99,39.99,54.99,,5702014533714,673419111966,38.2,26.2,5.65,0.6,"",0,0,0,,0,0,,,,,,,,,287.5600,87.7600,"01/01/2009","31/12/2011"
"3835-1","Games","",2009,"Robo Champ",,118,7.99,4.99,12.99,,5702014589674,673419131025,14.4,19.99,6.71,0.22,"",0,0,0,,0,0,,,,,,,,,12.0500,4.5100,"01/08/2009","31/07/2011"
"3836-1","Games","",2009,"Magikus ",,108,7.99,9.99,12.99,,5702014589681,673419131117,14.4,19.99,6.71,0.25,"",0,0,0,,0,0,,,,,,,,,11.9300,5.3000,"01/08/2009","31/07/2011"
"3837-1","Games","",2009,"Monster 4",,141,9.99,14.99,19.99,,5702014589698,673419131124,14.4,27.2,6.71,0.31,"",0,0,0,,0,0,,,,,,,,,18.1000,9.2100,"01/08/2009","31/07/2011"
"3838-1","Games","",2009,"Lava Dragon ",4,131,9.99,14.99,19.99,,5702014589704,673419131131,14.4,27.2,6.71,0.32,"",0,0,0,,0,0,,,,,,,,,33.0000,7.0500,"01/08/2009","31/12/2011"
"3839-1","Games","",2009,"Race 3000",,166,14.99,9.99,26.99,,5702014589711,673419131148,19.2,27.2,6.71,0.47,"",0,0,0,,0,0,,,,,,,,,27.0000,13.0000,"01/08/2009","31/12/2011"
"3840-1","Games","",2009,"Pirate Code",1,268,16.99,9.99,26.99,,5702014589728,673419131155,19.2,27.2,6.71,0.48,"",0,0,0,,0,0,,,,,,,,,38.4700,10.3600,"01/08/2009","31/07/2011"
"3841-1","Games","Minotaurus",2009,"Minotaurus",12,211,17.99,24.99,34.99,,5702014589735,673419131162,28.8,27.2,6.71,0.61,"",0,0,0,,0,0,,,,,,,,,45.5400,12.7100,"01/08/2009","31/12/2013"
"3842-1","Games","",2009,"Lunar Command ",6,271,19.99,,,,5702014589742,,28.8,27.2,6.7,,"",0,0,0,,0,0,,,,,,,,,24.9600,15.8200,"01/08/2009","31/12/2010"
"3843-1","Games","Ramses",2009,"Ramses Pyramid ",13,217,19.99,29.99,39.99,,5702014589759,673419131216,28.8,27.2,6.71,0.68,"",0,0,0,,0,0,,,,,,,,,33.0700,17.3900,"01/08/2009","31/12/2011"
"3844-1","Games","Creationary",2009,"Creationary ",2,338,24.99,34.99,44.99,,5702014589766,673419131223,43.2,27.2,6.7,0.94,"",0,0,0,,0,0,,,,,,,,,61.5400,22.4600,"",""
"4899-1","City","Farm",2009,"Tractor",1,28,,,,,5702014536814,673419127950,14,14,1,,"",0,0,0,,0,0,,,,,,,,,8.9600,4.2200,"01/03/2009","31/12/2010"
"5486-1","Duplo","",2009,"Fun With Duplo Bricks",,90,21.99,29.99,39.99,,5702014534162,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5487-1","Bricks and More","",2009,"Fun With LEGO Bricks",,700,21.99,29.99,39.99,,5702014534179,,,,,,"",0,0,0,,0,0,,,,,,,,,19.9500,,"",""
"5488-1","Duplo","",2009,"Duplo Farm Building Set",2,102,29.99,39.99,64.99,,5702014534186,673419128384,41,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,55.2700,,"01/06/2009","31/12/2010"
"5489-1","Bricks and More","",2009,"Ultimate LEGO Vehicle Building Set",1,675,29.99,44.99,64.99,,5702014534193,,41,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,50.7700,16.6600,"01/06/2009","31/12/2011"
"5538-1","Duplo","",2009,"Duplo Creative Bucket",,76,19.99,29.99,39.99,,5702014790285,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5539-1","Bricks and More","",2009,"Creative Bucket",,480,19.99,29.99,39.99,,5702014790308,673419138703,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5545-1","Duplo","Thomas & Friends",2009,"Stanley at Great Waterton",1,19,17.59,19.99,,,5702014537408,673419112734,28.2,26.2,6.4,0.35,"",0,0,0,,0,0,,,,,,,,,0.0000,39.0000,"",""
"5546-1","Duplo","Thomas & Friends",2009,"Thomas at Morgan's Mine",1,22,22.99,29.99,,,5702014537415,673419112741,26.5,15.8,23.5,0.61,"",0,0,0,,0,0,,,,,,,,,85.0000,32.9200,"",""
"5547-1","Duplo","Thomas & Friends",2009,"James Celebrates Sodor Day",2,34,24.99,29.99,,,,673419112758,38.2,26.2,7.05,0.63,"",0,0,0,,0,0,,,,,,,,,43.6500,36.7700,"01/06/2009","31/12/2009"
"5560-1","Bricks and More","",2009,"Large Pink Brick Box",1,402,25.99,29.99,39.99,,5702014540675,673419114332,37.7,19.2,22,1.02,"",0,0,0,,0,0,,,,,,,,,38.5000,26.8300,"01/06/2009","31/12/2013"
"5573-2","Bricks and More","",2009,"Build & Play (Red tub)",1,639,,,,,5702014607781,,,,,,"",0,0,0,,0,0,,,,,,,,,,43.5800,"",""
"5586-1","Duplo","",2009,"Duplo Basic Bricks with Fun Figures",,50,12.69,,,,5702014534148,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5587-1","Bricks and More","",2009,"Basic Bricks with Fun Figures",,390,13.35,19.99,,,5702014534155,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"5588-1","Duplo","",2009,"Duplo Giant Box",,201,48.96,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,28.0300,"",""
"5589-1","Bricks and More","",2009,"LEGO Giant Box",,1600,48.96,,,,5702014534223,,,,,,"",0,0,0,,0,0,,,,,,,,,,60.6700,"",""
"5592-1","Duplo","LEGO Ville",2009,"My First Plane",2,8,14.99,14.99,19.99,,5702014537231,,,,,,"",0,0,0,,0,0,,,,,,,,,33.8000,11.9500,"",""
"5594-1","Duplo","LEGO Ville",2009,"Cargo Plane",2,28,34.99,49.99,64.99,,5702014537248,,,,,,"",0,0,0,,0,0,,,,,,,,,58.7300,57.5900,"",""
"5595-1","Duplo","LEGO Ville",2009,"Airport",4,59,69.99,89.99,119.99,,5702014537255,,58.2,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,117.4500,78.1200,"01/08/2009","31/12/2011"
"5632-1","Duplo","LEGO Ville",2009,"Animal Care",1,4,4.99,7.99,9.99,,5702014537309,673419124492,12.19,9.09,4.7,0.07,"",0,0,0,,0,0,,,,,,,,,5.9000,2.4500,"",""
"5633-1","Duplo","LEGO Ville",2009,"Polar Zoo",1,32,20.99,29.99,39.99,,5702014537316,,,,,,"",0,0,0,,0,0,,,,,,,,,45.0000,25.0000,"",""
"5634-1","Duplo","LEGO Ville",2009,"Feeding Zoo",3,53,40.99,49.99,64.99,,5702014537323,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,80.3700,52.3300,"01/03/2009","31/12/2011"
"5635-1","Duplo","LEGO Ville",2009,"Big City Zoo",4,125,69.99,89.99,129.99,,5702014537330,673419124522,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,203.6600,49.7700,"01/03/2009","31/12/2011"
"5636-1","Duplo","LEGO Ville",2009,"Bus",3,14,20.99,24.99,29.99,,5702014537347,673419124638,35.41,19.1,11.81,0.55,"",0,0,0,,0,0,,,,,,,,,80.0000,38.2100,"",""
"5637-1","Duplo","LEGO Ville",2009,"Garbage Truck",1,12,14.99,16.99,19.99,,5702014537354,673419126908,26.2,19.1,9.1,0.4,"",0,0,0,,0,0,,,,,,,,,72.7200,15.8300,"",""
"5638-1","Duplo","LEGO Ville",2009,"Postman",1,9,7.99,9.99,12.99,,5702014537361,673419126922,19.1,14.1,6.1,0.17,"",0,0,0,,0,0,,,,,,,,,17.4900,9.1900,"",""
"5639-1","Duplo","LEGO Ville",2009,"Family House",4,71,49.99,69.99,89.99,,5702014537378,673419126939,48,37.8,11.2,,"",0,0,0,,0,0,,,,,,,,,117.4500,64.3900,"01/06/2009","31/12/2012"
"5640-1","Duplo","LEGO Ville",2009,"Petrol Station",1,24,18.99,24.99,29.99,,5702014537385,,,,,,"",0,0,0,,0,0,,,,,,,,,25.9700,29.7500,"",""
"5641-1","Duplo","LEGO Ville",2009,"Busy Garage",2,51,35.99,49.99,64.99,,5702014537392,,,,,,"",0,0,0,,0,0,,,,,,,,,54.9600,42.0300,"",""
"5642-1","City","Construction",2009,"Tipper Truck",1,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.2200,"",""
"5969-1","Space","Space Police 3",2009,"Squidman Escape",2,42,4.99,5.99,7.99,,5702014532991,673419111546,14.1,12.2,4.6,0.07,"",0,0,0,,0,0,,,,,,,,,17.9200,5.7600,"01/06/2009","31/12/2010"
"5970-1","Space","Space Police 3",2009,"Freeze Ray Frenzy",2,80,9.99,9.99,,,5702014533004,673419111553,26.2,14.1,4.8,0.14,"",0,0,0,,0,0,,,,,,,,,53.3200,9.6900,"01/06/2009","31/12/2010"
"5971-1","Space","Space Police 3",2009,"Gold Heist",2,205,17.99,19.99,,,5702014533011,673419111560,28.2,26.2,6.4,0.41,"",0,0,0,,0,0,,,,,,,,,70.2100,20.8900,"01/06/2009","31/12/2010"
"5972-1","Space","Space Police 3",2009,"Container Heist",2,282,24.99,29.99,,,5702014533035,673419111584,38.2,26.19,9.4,0.62,"",0,0,0,,0,0,,,,,,,,,55.6900,23.7700,"01/06/2009","31/12/2010"
"5973-1","Space","Space Police 3",2009,"Hyperspeed Pursuit",3,456,39.99,49.99,64.99,,5702014533059,673419111607,54,28.2,7.85,0.84,"",0,0,0,,0,0,,,,,,,,,114.6600,91.2600,"01/06/2009","31/12/2010"
"5974-1","Space","Space Police 3",2009,"Galactic Enforcer",7,825,64.99,99.99,129.99,,5702014533066,673419111614,58.2,37.8,8.71,1.68,"",0,0,0,,0,0,,,,,,,,,178.3800,161.8100,"01/06/2009","31/12/2010"
"5979-1","Space","Space Police 3",2009,"Max Security Transport",3,330,29.35,39.99,,,5702014536517,673419113205,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,38.2900,56.0200,"01/08/2009","31/12/2009"
"5980-1","Space","Space Police 3",2009,"Squidman's Pitstop",4,389,34.25,49.99,,,5702014536524,673419113212,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,103.1000,54.9900,"01/08/2009","31/12/2009"
"6191-1","Bricks and More","",2009,"Fire Fighter Building Set",1,117,7.99,9.99,12.99,,5702014533783,673419111997,19.1,14.1,6.1,0.21,"",0,0,0,,0,0,,,,,,,,,5.2800,4.2800,"",""
"6192-1","Bricks and More","",2009,"Pirate Building Set",1,150,7.99,9.99,,,5702014534100,673419112314,19.1,14.1,6.1,0.21,"",0,0,0,,0,0,,,,,,,,,21.3900,12.9900,"",""
"6193-1","Bricks and More","",2009,"Castle Building Set",1,137,6.85,9.99,,,5702014534117,673419112321,19.1,14.1,6.1,0.21,"",0,0,0,,0,0,,,,,,,,,17.5000,8.7300,"",""
"6194-1","Bricks and More","",2009,"My LEGO Town",2,516,20.99,29.99,39.99,,5702014534209,,28.2,26.2,9.6,,"",0,0,0,,0,0,,,,,,,,,32.4400,24.6100,"01/06/2009","31/12/2011"
"6239-1","Pirates","",2009,"Cannon Battle",2,45,4.99,5.99,6.99,,5702014532885,673419111430,14.1,12.2,4.6,0.07,"",0,0,0,,0,0,,,,,,,,,30.9200,14.6800,"",""
"6240-1","Pirates","",2009,"Kraken Attackin'",2,78,8.99,9.99,11.99,,5702014532892,673419111447,26.2,14.1,4.8,0.16,"",0,0,0,,0,0,,,,,,,,,48.0600,20.8700,"",""
"6241-1","Pirates","",2009,"Loot Island",3,142,17.99,19.99,24.99,,5702014532908,673419111454,28.2,26.2,6.4,0.35,"",0,0,0,,0,0,,,,,,,,,99.8300,34.7000,"",""
"6242-1","Pirates","",2009,"Soldiers' Fort",6,367,39.99,49.99,64.99,,5702014532915,673419111461,35.4,37.8,9.4,0.94,"",0,0,0,,0,0,,,,,,,,,231.8200,111.1800,"",""
"6243-1","Pirates","",2009,"Brickbeard's Bounty",8,592,59.99,99.99,119.99,,5702014532922,673419111478,58.2,37.8,8.7,1.6,"",0,0,0,,0,0,,,,,,,,,376.3900,210.6600,"",""
"6253-1","Pirates","",2009,"Shipwreck Hideout",6,310,26.45,39.99,,,5702014532939,,,,,,"",0,0,0,,0,0,,,,,,,,,211.5500,67.0000,"",""
"6299-1","Pirates","Seasonal",2009,"Pirates Advent Calendar",8,148,15.79,,,,5702014536241,,,,,,"",0,0,0,,0,0,,,,,,,,,77.6900,38.3800,"",""
"6741-1","Creator","3 in 1",2009,"Mini Jet",,63,4.99,5.99,6.99,,5702014532793,673419111348,10.21,14.35,4.8,0.11,"",0,0,0,,0,0,,,,,,,,,10.9600,2.7300,"01/01/2009","31/12/2010"
"6742-1","Creator","3 in 1",2009,"Mini Off-Roader",,64,4.99,5.99,6.99,,5702014532946,673419111492,10.21,14.35,4.8,0.11,"",0,0,0,,0,0,,,,,,,,,10.4500,2.3400,"01/01/2009","31/12/2010"
"6743-1","Creator","3 in 1",2009,"Street Speeder",,165,9.99,12.99,17.99,,5702014532953,673419111508,26.2,14.1,6.1,0.28,"",0,0,0,,0,0,,,,,,,,,19.9500,4.8600,"",""
"6745-1","Creator","3 in 1",2009,"Propeller Power",,247,18.99,19.99,24.99,,5702014532960,673419111515,28.2,26.2,6.4,0.49,"",0,0,0,,0,0,,,,,,,,,40.9500,8.9400,"",""
"6747-1","Creator","3 in 1",2009,"Race Rider",,266,15.99,19.99,26.99,,,673419111522,28.2,26.2,6.4,0.62,"",0,0,0,,0,0,,,,,,,,,40.6600,10.0000,"01/01/2009","31/12/2010"
"6751-1","Creator","3 in 1",2009,"Fiery Legend",,479,34.99,39.99,49.99,,5702014532984,673419111539,48.01,28.2,6.1,0.94,"",0,0,0,,0,0,,,,,,,,,51.7000,33.2600,"01/07/2009","31/12/2010"
"6752-1","Creator","3 in 1",2009,"Fire Rescue",,771,44.99,59.99,79.99,,5702014533028,673419111577,54,28.2,7.85,1.46,"",0,0,0,,0,0,,,,,,,,,125.7500,42.0300,"01/08/2009","31/12/2010"
"6753-1","Creator","3 in 1",2009,"Highway Transport",,1294,69.99,89.99,119.99,,,673419111591,58.2,37.8,8.71,2.46,"",0,0,0,,0,0,,,,,,,,,170.6600,126.9500,"01/08/2009","31/12/2010"
"6754-1","Creator","3 in 1",2009,"Family Home",,976,59.99,59.99,79.99,,5702014533073,673419111621,48.01,37.8,7.06,1.9,"",0,0,0,,0,0,,,,,,,,,141.8600,76.7900,"01/08/2009","31/12/2010"
"7078-1","Castle","Fantasy Era",2009,"King's Battle Chariot",4,103,13.99,19.99,,,5702014532854,673419111409,35.41,19.1,5.9,0.29,"",0,0,0,,0,0,,,,,,,,,92.5800,76.7000,"01/06/2009","31/07/2010"
"7079-1","Castle","Fantasy Era",2009,"Drawbridge Defense",7,335,26.99,39.99,,,5702014532861,673419111416,48,28.2,7.4,0.78,"",0,0,0,,0,0,,,,,,,,,255.8600,148.2500,"01/06/2009","31/07/2010"
"7097-1","Castle","Fantasy Era",2009,"Trolls' Mountain Fortress",10,844,74.99,99.99,,,5702014532878,673419111423,58.2,37.8,10.3,1.91,"",0,0,0,,0,0,,,,,,,,,395.5700,264.7500,"01/06/2009","31/12/2010"
"7195-1","Indiana Jones","Raiders of the Lost Ark",2009,"Ambush In Cairo",4,79,9.99,10.99,,,5702014540101,673419114080,19.1,14.1,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,85.0700,50.7400,"01/06/2009","31/07/2010"
"7196-1","Indiana Jones","Kingdom of the Crystal Skull",2009,"Chauchilla Cemetery Battle",5,187,18.99,19.99,,,5702014540118,673419114097,35.41,19.1,5.9,0.34,"",0,0,0,,0,0,,,,,,,,,123.9000,72.8000,"01/06/2009","31/07/2010"
"7197-1","Indiana Jones","Last Crusade",2009,"Venice Canal Chase",4,420,29.99,39.99,,,5702014540125,673419114103,38.2,26.2,7.06,0.65,"",0,0,0,,0,0,,,,,,,,,158.9100,100.2900,"01/06/2009","31/07/2010"
"7198-1","Indiana Jones","Last Crusade",2009,"Fighter Plane Attack",3,384,47.99,49.99,,,5702014540132,673419114110,48.01,28.2,6.1,0.79,"",0,0,0,,0,0,,,,,,,,,287.9900,130.7600,"01/06/2009","31/07/2010"
"7199-1","Indiana Jones","Temple of Doom",2009,"The Temple of Doom",6,652,74.99,89.99,,,5702014540149,673419114127,48.01,37.8,9.4,1.46,"",0,0,0,,0,0,,,,,,,,,457.2300,267.2300,"01/06/2009","31/12/2010"
"7614-1","Duplo","",2009,"Elephant Bucket",2,49,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,27.2600,"",""
"7615-1","Bricks and More","",2009,"Basic Blue Bucket",2,465,,,,,5702014743137,,22.4,21.6,26.1,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2009","31/12/2014"
"7616-1","Bricks and More","",2009,"Basic Red Bucket",,427,,,,,,,24.3,25.2,29.6,,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2009","31/12/2014"
"7618-1","Duplo","",2009,"Fun Zoo",1,115,,,,,5702015057691,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"7630-1","City","Construction",2009,"Front-End Loader",1,108,9.99,12.99,14.99,,,673419112390,26.2,14.1,6.1,0.2,"",0,0,0,,0,0,,,,,,,,,45.0200,10.1300,"01/01/2009","31/07/2011"
"7631-1","City","Construction",2009,"Dump Truck",1,189,14.99,19.99,24.99,,5702014534421,673419112406,35.41,19.1,5.9,0.4,"",0,0,0,,0,0,,,,,,,,,60.6300,19.6600,"",""
"7632-1","City","Construction",2009,"Crawler Crane",2,481,44.99,59.99,69.99,,5702014534438,673419112413,48.01,37.8,9.4,1.13,"",0,0,0,,0,0,,,,,,,,,139.6900,69.6500,"01/01/2009","31/12/2010"
"7633-1","City","Construction",2009,"Construction Site",5,898,69.99,99.99,119.99,,5702014534445,673419112420,58.2,37.8,8.71,1.89,"",0,0,0,,0,0,,,,,,,,,227.3500,93.4800,"",""
"7634-1","City","Farm",2009,"Tractor",1,78,8.49,12.99,17.99,,5702014534452,673419112437,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.4500,12.0300,"01/03/2009","31/07/2011"
"7635-1","City","Farm",2009,"4WD with Horse Trailer",2,176,14.99,17.48,24.99,,5702014534469,673419159449,,,,,"",0,0,0,,0,0,,,,,,,,,49.0200,16.8700,"",""
"7636-1","City","Farm",2009,"Combine Harvester",1,360,34.99,44.99,59.99,,5702014534476,673419112451,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,238.3300,59.2300,"01/03/2009","31/12/2010"
"7637-1","City","Farm",2009,"Farm",3,609,61.99,89.99,109.99,,5702014534483,673419112468,48,37.8,11.2,,"",0,0,0,,0,0,,,,,,,,,273.4400,122.3500,"01/03/2009","31/07/2011"
"7638-1","City","Traffic",2009,"Tow Truck",1,129,9.99,12.99,17.99,,5702014534490,673419112475,26.2,14.1,4.8,0.21,"",0,0,0,,0,0,,,,,,,,,40.9400,9.4800,"01/06/2009","31/12/2010"
"7639-1","City","Great Outdoors",2009,"Camper",2,165,14.99,16.99,19.99,,5702014534506,673419112482,26.2,19.1,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,43.9600,11.3400,"01/06/2009","31/12/2011"
"7641-1","City","Town",2009,"City Corner",5,483,49.99,59.99,79.99,,5702014534520,673419112505,54,28.2,9.1,1.04,"",0,0,0,,0,0,,,,,,,,,99.3400,46.4400,"01/06/2009","31/12/2011"
"7642-1","City","Town",2009,"Garage",4,953,69.99,99.99,129.99,,5702014534537,673419112512,58.2,37.8,10.31,1.88,"",0,0,0,,0,0,,,,,,,,,269.6700,78.6300,"01/06/2009","31/12/2010"
"7643-1","City","Air Show",2009,"Air-Show Plane",2,115,,,,,,673419113007,,,,,"",0,0,0,,0,0,,,,,,,,,30.8600,11.4100,"",""
"7682-1","Indiana Jones","Temple of Doom",2009,"Shanghai Chase",5,244,26.45,29.99,,,5702014533721,673419111973,38.2,26.2,5.65,0.47,"",0,0,0,,0,0,,,,,,,,,205.9300,111.0300,"01/01/2009","31/12/2009"
"7683-1","Indiana Jones","Raiders of the Lost Ark",2009,"Fight on the Flying Wing",4,376,41.09,49.99,,,5702014533738,673419111980,48,28.2,7.4,0.82,"",0,0,0,,0,0,,,,,,,,,233.0800,168.4500,"01/01/2009","31/12/2009"
"7685-1","City","Construction",2009,"Dozer",1,352,19.55,39.99,,,5702014534544,673419112529,48,28.2,7.4,0.82,"",0,0,0,,0,0,,,,,,,,,72.4700,36.0600,"01/01/2009","31/12/2009"
"7686-1","City","Traffic",2009,"Helicopter Transporter",3,377,19.55,39.99,,,5702014534551,673419112536,48,28.2,7.4,0.71,"",0,0,0,,0,0,,,,,,,,,75.1400,21.8500,"01/06/2009","31/12/2009"
